NEW.Eleodes_subgen_Pseudeleodes_tribulus,!,OLD.Eleodes_subgen_Tricheleodes,deduced
NEW.Eleodes_subgen_Pseudeleodes_tribulus,!,OLD.Eleodes_subgen_Tricheleodes_leechi,deduced
NEW.Eleodes_subgen_Pseudeleodes_tribulus,!,OLD.Eleodes_subgen_Tricheleodes_spoliatus,deduced
NEW.Eleodes_subgen_Tricheleodes,!,OLD.Eleodes_subgen_Tricheleodes_barbatus,deduced
NEW.Eleodes_subgen_Tricheleodes_hirsutus,!,OLD.Eleodes_subgen_Tricheleodes_barbatus,deduced
NEW.Eleodes_subgen_Tricheleodes_hirsutus,!,OLD.Eleodes_subgen_Tricheleodes_leechi,deduced
NEW.Eleodes_subgen_Tricheleodes_hirsutus,!,OLD.Eleodes_subgen_Tricheleodes_obesus,deduced
NEW.Eleodes_subgen_Tricheleodes_hirsutus,!,OLD.Eleodes_subgen_Tricheleodes_pilosus,deduced
NEW.Eleodes_subgen_Tricheleodes_hirsutus,!,OLD.Eleodes_subgen_Tricheleodes_spoliatus,deduced
NEW.Eleodes,>,OLD.Eleodes,inferred
NEW.Eleodes,>,OLD.Eleodes_IncertaeSedis,inferred
NEW.Eleodes,>,OLD.Eleodes_caudiferus_subsp_caudiferus,inferred
NEW.Eleodes,>,OLD.Eleodes_caudiferus_subsp_glabrus,inferred
NEW.Eleodes,>,OLD.Eleodes_caudiferus_subsp_scabrus,inferred
NEW.Eleodes,>,OLD.Eleodes_caudiferus_subsp_sublaevis,inferred
NEW.Eleodes,>,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_granosus,inferred
NEW.Eleodes,>,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_piliferus,inferred
NEW.Eleodes,>,OLD.Eleodes_subgen_Tricheleodes,inferred
NEW.Eleodes,>,OLD.Eleodes_subgen_Trichoderulus,inferred
NEW.Eleodes_IncertaeSedis,<,OLD.Eleodes,inferred
NEW.Eleodes_IncertaeSedis,!,OLD.Eleodes_IncertaeSedis,inferred
NEW.Eleodes_IncertaeSedis,!,OLD.Eleodes_caudiferus,inferred
NEW.Eleodes_IncertaeSedis,!,OLD.Eleodes_caudiferus_subsp_caudiferus,inferred
NEW.Eleodes_IncertaeSedis,!,OLD.Eleodes_caudiferus_subsp_glabrus,inferred
NEW.Eleodes_IncertaeSedis,!,OLD.Eleodes_caudiferus_subsp_scabrus,inferred
NEW.Eleodes_IncertaeSedis,!,OLD.Eleodes_caudiferus_subsp_sublaevis,inferred
NEW.Eleodes_IncertaeSedis,!,OLD.Eleodes_longipilosus,inferred
NEW.Eleodes_IncertaeSedis,!,OLD.Eleodes_subgen_Pseudeleodes,inferred
NEW.Eleodes_IncertaeSedis,!,OLD.Eleodes_subgen_Pseudeleodes_granosus,inferred
NEW.Eleodes_IncertaeSedis,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_granosus,inferred
NEW.Eleodes_IncertaeSedis,!,OLD.Eleodes_subgen_Pseudeleodes_granosus_subsp_piliferus,inferred
NEW.Eleodes_IncertaeSedis,!,OLD.Eleodes_subgen_Pseudeleodes_inyoensis,inferred
NEW.Eleodes_IncertaeSedis,<,OLD.Eleodes_subgen_Tricheleodes,inferred
NEW.Eleodes_IncertaeSedis,=,OLD.Eleodes_subgen_Tricheleodes_barbatus,inferred
NEW.Eleodes_IncertaeSedis,!,OLD.Eleodes_subgen_Tricheleodes_leechi,inferred
NEW.Eleodes_IncertaeSedis,!,OLD.Eleodes_subgen_Tricheleodes_obesus,inferred
NEW.Eleodes_IncertaeSedis,!,OLD.Eleodes_subgen_Tricheleodes_pilosus,inferred
NEW.Eleodes_IncertaeSedis,!,OLD.Eleodes_subgen_Tricheleodes_spoliatus,inferred
NEW.Eleodes_IncertaeSedis,!,OLD.Eleodes_subgen_Trichoderulus,inferred
